step,acc,bcr,mcr,r,dr,ar,tr,br,mr,bonus,total_ar,total_bcr,total_mcr
143,67.2,1.1138015606587466,1.0,-16.38287427266498,0.0,-16.41860570966962,0,0.06349347666469374,-0.027762039660056602,0.0,-24.046914642186735,0.08422734882117418,-0.03371104815864012
144,67.7,1.088530199921509,1.0229050735198753,1.9552799394791123,0.0,1.957830747469302,0,-0.022883264563941717,0.020332456573751934,0.0,-22.089083894717433,0.061344084257232465,-0.013378591584888189
145,64.0,1.391329372233097,1.0229050735198753,-10.561513030568275,0.0,-10.828409564040065,0,0.30442237115474385,-0.03752583768295289,0.0,-32.9174934587575,0.36576645541197633,-0.05090442926784108
146,64.5,1.3614691825292187,1.0229050735198753,1.0852032590936107,0.0,1.1045294318126637,0,-0.024397231865397905,0.005071059146344947,0.0,-31.812964026944833,0.34136922354657845,-0.04583337012149613
147,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
148,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
149,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
150,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
151,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
152,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
153,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
154,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
155,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
156,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
157,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
158,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
159,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
160,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
161,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
162,70.4,16.0,4.0,20.069474832386973,0.0,-2.959137065630027,0,20.936543909348444,2.0920679886685556,0.0,-2.959137065630027,20.936543909348444,2.0920679886685556
163,67.6,32.0,8.0,3.58888210812294,0.0,-19.540862934369972,0,20.55977337110481,2.5699716713881013,0.0,-22.5,41.496317280453255,4.6620396600566565
164,66.2,32.82909550657358,8.183240588159002,-4.6615590485059135,0.0,-4.870793331856168,0,0.20000809559829733,0.009226187751957137,0.0,-27.37079333185617,41.696325376051554,4.6712658478086135
165,67.2,32.82909550657358,8.183240588159002,4.056017529909011,0.0,3.323878689669433,0,0.6510018938980578,0.0811369463415204,0.0,-24.04691464218674,42.34732726994961,4.752402794150134
166,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
167,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
168,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
169,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
170,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
171,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
172,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
173,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
174,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
175,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
176,69.3,1.0259092345804244,1.0229050735198753,-13.505706164002149,0.0,-13.51838093815855,0,0.009825976472985463,0.0028487976834157044,0.0,-13.51838093815855,0.009825976472985463,0.0028487976834157044
177,68.6,1.052265633023799,1.0460921002583843,-4.282162563303307,0.0,-4.3124471949544585,0,0.021612995136159618,0.00867163651499232,0.0,-17.83082813311301,0.03143897160914508,0.011520434198408024
178,68.6,1.052265633023799,1.0460921002583843,0.0,0.0,0.0,0,0.0,0.0,0.0,-17.83082813311301,0.03143897160914508,0.011520434198408024
179,68.6,1.052265633023799,1.0460921002583843,0.0,0.0,0.0,0,0.0,0.0,0.0,-17.83082813311301,0.03143897160914508,0.011520434198408024
180,68.5,16.836250128380783,4.184368401033537,23.036421446580093,0.0,-0.5321892912564824,0,21.438198242437842,2.1304124953987325,0.0,-18.36301742436949,21.469637214046987,2.1419329295971403
181,68.5,16.836250128380783,4.184368401033537,0.0,0.0,0.0,0,0.0,0.0,0.0,-18.36301742436949,21.469637214046987,2.1419329295971403
182,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
183,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
184,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
185,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
186,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
187,70.0,1.0235082793290562,1.0,-7.61352406885922,0.0,-7.6283089325171165,0,0.020733872156480437,-0.005949008498583519,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
188,70.0,1.0235082793290562,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
